q,beta,hm0,h,tm-10_toe,bt,ht,gama_f,cotad,cotau,hb,rc,b,tanb,ac,gc
0,0,0.1191387,0.2341626,1.136363636,0,0.2341626,0.35,1.5,1.5,0,0.1677924,0,0,0.0496824,0.4981575
0.0000276,0,0.1140714,0.233553,2.727272727,0,0.233553,0.35,1.5,1.5,0,0.168402,0,0,0.050292,0.4981575
0.0000189,0,0.1386459,0.2341626,2.272727273,0,0.2341626,0.35,1.5,1.5,0,0.1677924,0,0,0.0496824,0.4981575
0,0,0.111633,0.2410206,1.136363636,0,0.2410206,0.4,3,3,0,0.1495044,0,0,0.1495044,0.123825
0.00025,0,0.13335,0.238887,1.590909091,0,0.238887,0.4,3,3,0,0.151638,0,0,0.151638,0.123825
0.000788,0,0.13477875,0.2391918,1.818181818,0,0.2391918,0.4,3,3,0,0.1513332,0,0,0.1513332,0.123825
0.000761,0,0.14361795,0.2376678,2.045454545,0,0.2376678,0.4,3,3,0,0.1528572,0,0,0.1528572,0.123825
0.000672,0,0.1358646,0.2376678,2.272727273,0,0.2376678,0.4,3,3,0,0.1528572,0,0,0.1528572,0.123825
0.000835,0,0.1148334,0.2401062,2.727272727,0,0.2401062,0.4,3,3,0,0.1504188,0,0,0.1504188,0.123825
0.000215,0,0.13134975,0.2391918,1.590909091,0,0.2391918,0.4,3,3,0,0.1513332,0,0,0.1513332,0.123825
0.000325,0,0.13310235,0.2379726,1.818181818,0,0.2379726,0.4,3,3,0,0.1525524,0,0,0.1525524,0.123825
0.000401,0,0.13603605,0.2317242,2.045454545,0,0.2317242,0.4,3,3,0,0.1588008,0,0,0.1588008,0.123825
0.000351,0,0.12773025,0.2375154,2.272727273,0,0.2375154,0.4,3,3,0,0.1530096,0,0,0.1530096,0.123825
0.0000885,0,0.13900785,0.224409,1.590909091,0,0.224409,0.4,3,3,0,0.166116,0,0,0.166116,0.123825
0.000321,0,0.14323695,0.2231898,1.818181818,0,0.2231898,0.4,3,3,0,0.1673352,0,0,0.1673352,0.123825
0.000396,0,0.1498854,0.224409,2.045454545,0,0.224409,0.4,3,3,0,0.166116,0,0,0.166116,0.123825
0.000228,0,0.1395222,0.2237994,2.272727273,0,0.2237994,0.4,3,3,0,0.1667256,0,0,0.1667256,0.123825
0,0,0.1262634,0.226695,1.590909091,0,0.226695,0.4,3,3,0,0.16383,0,0,0.16383,0.123825
0.00016,0,0.1314831,0.2239518,1.818181818,0,0.2239518,0.4,3,3,0,0.1665732,0,0,0.1665732,0.123825
0.000255,0,0.1290828,0.2242566,2.045454545,0,0.2242566,0.4,3,3,0,0.1662684,0,0,0.1662684,0.123825
0.000395,0,0.124587,0.223647,2.272727273,0,0.223647,0.4,3,3,0,0.166878,0,0,0.166878,0.123825
0.0000552,0,0.1287399,0.2303526,1.590909091,0,0.2303526,0.4,3,3,0,0.1601724,0,0,0.1601724,0.123825
0.000195,0,0.14003655,0.1928622,2.045454545,0,0.1928622,0.4,3,3,0,0.1976628,0,0,0.1976628,0.123825
0.000195,0,0.13420725,0.1972818,2.272727273,0,0.1972818,0.4,3,3,0,0.1932432,0,0,0.1932432,0.123825
0.0000189,0,0.12289155,0.2081022,1.590909091,0,0.2081022,0.4,3,3,0,0.1824228,0,0,0.1824228,0.123825
0.0000639,0,0.1250823,0.209169,1.818181818,0,0.209169,0.4,3,3,0,0.181356,0,0,0.181356,0.123825
0.000128,0,0.13401675,0.209931,2.045454545,0,0.209931,0.4,3,3,0,0.180594,0,0,0.180594,0.123825
0.000142,0,0.1294638,0.2093214,2.272727273,0,0.2093214,0.4,3,3,0,0.1812036,0,0,0.1812036,0.123825
0.000141,0,0.1338453,0.2111502,1.818181818,0,0.2111502,0.4,3,3,0,0.1793748,0,0,0.1793748,0.123825
0,0,0.10521315,0.2123694,1.136363636,0,0.2123694,0.4,3,3,0,0.1781556,0,0,0.1781556,0.123825
0.0000435,0,0.1257681,0.2109978,1.590909091,0,0.2109978,0.4,3,3,0,0.1795272,0,0,0.1795272,0.123825
0.000132,0,0.1280922,0.2108454,1.818181818,0,0.2108454,0.4,3,3,0,0.1796796,0,0,0.1796796,0.123825
0.000123,0,0.1369695,0.207645,2.045454545,0,0.207645,0.4,3,3,0,0.18288,0,0,0.18288,0.123825
0.000219,0,0.1291971,0.2001774,2.272727273,0,0.2001774,0.4,3,3,0,0.1903476,0,0,0.1903476,0.123825
0.000271,0,0.1173099,0.2097786,2.727272727,0,0.2097786,0.4,3,3,0,0.1807464,0,0,0.1807464,0.123825
0,0,0.09873615,0.2123694,1.136363636,0,0.2123694,0.4,3,3,0,0.1781556,0,0,0.1781556,0.123825
0.0000218,0,0.1179957,0.210693,1.590909091,0,0.210693,0.4,3,3,0,0.179832,0,0,0.179832,0.123825
0.000061,0,0.1247013,0.2109978,1.818181818,0,0.2109978,0.4,3,3,0,0.1795272,0,0,0.1795272,0.123825
0.0000726,0,0.12624435,0.2125218,2.045454545,0,0.2125218,0.4,3,3,0,0.1780032,0,0,0.1780032,0.123825
0,0,0.10307955,0.2050542,1.136363636,0,0.2050542,0.4,3,3,0,0.1854708,0,0,0.1854708,0.123825
0.0000102,0,0.11553825,0.1980438,1.590909091,0,0.1980438,0.4,3,3,0,0.1924812,0,0,0.1924812,0.123825
0.0000305,0,0.1267968,0.1968246,1.818181818,0,0.1968246,0.4,3,3,0,0.1937004,0,0,0.1937004,0.123825
0.0000479,0,0.13192125,0.1959102,2.045454545,0,0.1959102,0.4,3,3,0,0.1946148,0,0,0.1946148,0.123825
0.0000523,0,0.12997815,0.1873758,2.272727273,0,0.1873758,0.4,3,3,0,0.2031492,0,0,0.2031492,0.123825
0.0000494,0,0.10090785,0.1975866,2.727272727,0,0.1975866,0.4,3,3,0,0.1929384,0,0,0.1929384,0.123825
0,0,0.0918972,0.1980438,1.136363636,0,0.1980438,0.4,3,3,0,0.1924812,0,0,0.1924812,0.123825
0.00000726,0,0.10738485,0.1980438,1.590909091,0,0.1980438,0.4,3,3,0,0.1924812,0,0,0.1924812,0.123825
0.0000189,0,0.11892915,0.1978914,1.818181818,0,0.1978914,0.4,3,3,0,0.1926336,0,0,0.1926336,0.123825
0.0000421,0,0.1226058,0.1963674,2.045454545,0,0.1963674,0.4,3,3,0,0.1941576,0,0,0.1941576,0.123825
0.0000218,0,0.1194054,0.1978914,2.272727273,0,0.1978914,0.4,3,3,0,0.1926336,0,0,0.1926336,0.123825
0.0000755,0,0.09885045,0.1934718,2.727272727,0,0.1934718,0.4,3,3,0,0.1970532,0,0,0.1970532,0.123825
0.000000748,0,0.06,0.55,1,0.15,0.4,1,0,1.732050808,-0.05,0.2,0,0,0.2,0
0.0000149,0,0.09,0.55,1,0.15,0.4,1,0,1.732050808,-0.05,0.2,0,0,0.2,0
0.0000415,0,0.12,0.55,1,0.15,0.4,1,0,1.732050808,-0.05,0.2,0,0,0.2,0
0.000000331,0,0.06,0.55,1.272727273,0.15,0.4,1,0,1.732050808,-0.05,0.2,0,0,0.2,0
0.00000765,0,0.09,0.55,1.272727273,0.15,0.4,1,0,1.732050808,-0.05,0.2,0,0,0.2,0
0.0000864,0,0.12,0.55,1.272727273,0.15,0.4,1,0,1.732050808,-0.05,0.2,0,0,0.2,0
0.000000331,0,0.06,0.55,1.727272727,0.15,0.4,1,0,1.732050808,-0.05,0.2,0,0,0.2,0
0.00000507,0,0.09,0.55,1.727272727,0.15,0.4,1,0,1.732050808,-0.05,0.2,0,0,0.2,0
0.000187,0,0.12,0.55,1.727272727,0.15,0.4,1,0,1.732050808,-0.05,0.2,0,0,0.2,0
0.000687,0,0.15,0.55,1.727272727,0.15,0.4,1,0,1.732050808,-0.05,0.2,0,0,0.2,0
0.00000208,0,0.06,0.6,1,0.15,0.45,1,0,1.732050808,0,0.15,0,0,0.15,0
0.0000785,0,0.09,0.6,1,0.15,0.45,1,0,1.732050808,0,0.15,0,0,0.15,0
0.000000284,0,0.06,0.6,1.272727273,0.15,0.45,1,0,1.732050808,0,0.15,0,0,0.15,0
0.0000476,0,0.09,0.6,1.272727273,0.15,0.45,1,0,1.732050808,0,0.15,0,0,0.15,0
0.000266,0,0.12,0.6,1.272727273,0.15,0.45,1,0,1.732050808,0,0.15,0,0,0.15,0
0.000000176,0,0.06,0.6,1.727272727,0.15,0.45,1,0,1.732050808,0,0.15,0,0,0.15,0
0.0000413,0,0.09,0.6,1.727272727,0.15,0.45,1,0,1.732050808,0,0.15,0,0,0.15,0
0.000314,0,0.12,0.6,1.727272727,0.15,0.45,1,0,1.732050808,0,0.15,0,0,0.15,0
0.000658,0,0.15,0.6,1.727272727,0.15,0.45,1,0,1.732050808,0,0.15,0,0,0.15,0
0.0000927,0,0.06,0.65,1,0.15,0.5,1,0,1.732050808,0.05,0.1,0,0,0.1,0
0.000419,0,0.09,0.65,1,0.15,0.5,1,0,1.732050808,0.05,0.1,0,0,0.1,0
0.000773,0,0.12,0.65,1,0.15,0.5,1,0,1.732050808,0.05,0.1,0,0,0.1,0
0.0000535,0,0.06,0.65,1.272727273,0.15,0.5,1,0,1.732050808,0.05,0.1,0,0,0.1,0
0.000423,0,0.09,0.65,1.272727273,0.15,0.5,1,0,1.732050808,0.05,0.1,0,0,0.1,0
0.000786,0,0.12,0.65,1.272727273,0.15,0.5,1,0,1.732050808,0.05,0.1,0,0,0.1,0
0.0000404,0,0.06,0.65,1.727272727,0.15,0.5,1,0,1.732050808,0.05,0.1,0,0,0.1,0
0.000391,0,0.09,0.65,1.727272727,0.15,0.5,1,0,1.732050808,0.05,0.1,0,0,0.1,0
0.00102,0,0.12,0.65,1.727272727,0.15,0.5,1,0,1.732050808,0.05,0.1,0,0,0.1,0
0.00231,0,0.15,0.65,1.727272727,0.15,0.5,1,0,1.732050808,0.05,0.1,0,0,0.1,0
0.000000919,0,0.06,0.55,1,0.15,0.4,1,0,1,-0.05,0.2,0,0,0.2,0
0.000011,0,0.09,0.55,1,0.15,0.4,1,0,1,-0.05,0.2,0,0,0.2,0
0.0000173,0,0.09,0.55,1,0.15,0.4,1,0,1,-0.05,0.2,0,0,0.2,0
0.0000497,0,0.12,0.55,1,0.15,0.4,1,0,1,-0.05,0.2,0,0,0.2,0
0.00000033,0,0.06,0.55,1.272727273,0.15,0.4,1,0,1,-0.05,0.2,0,0,0.2,0
0.00000431,0,0.09,0.55,1.272727273,0.15,0.4,1,0,1,-0.05,0.2,0,0,0.2,0
0.0000671,0,0.12,0.55,1.272727273,0.15,0.4,1,0,1,-0.05,0.2,0,0,0.2,0
0.000000349,0,0.06,0.55,1.727272727,0.15,0.4,1,0,1,-0.05,0.2,0,0,0.2,0
0.00000368,0,0.09,0.55,1.727272727,0.15,0.4,1,0,1,-0.05,0.2,0,0,0.2,0
0.0000841,0,0.12,0.55,1.727272727,0.15,0.4,1,0,1,-0.05,0.2,0,0,0.2,0
0.000274,0,0.15,0.55,1.727272727,0.15,0.4,1,0,1,-0.05,0.2,0,0,0.2,0
0.000000384,0,0.06,0.6,1,0.15,0.45,1,0,1,0,0.15,0,0,0.15,0
0.00007,0,0.09,0.6,1,0.15,0.45,1,0,1,0,0.15,0,0,0.15,0
0.000191,0,0.12,0.6,1,0.15,0.45,1,0,1,0,0.15,0,0,0.15,0
0.00000032,0,0.06,0.6,1.272727273,0.15,0.45,1,0,1,0,0.15,0,0,0.15,0
0.0000286,0,0.09,0.6,1.272727273,0.15,0.45,1,0,1,0,0.15,0,0,0.15,0
0.000512,0,0.12,0.6,1.272727273,0.15,0.45,1,0,1,0,0.15,0,0,0.15,0
0.000000165,0,0.06,0.6,1.727272727,0.15,0.45,1,0,1,0,0.15,0,0,0.15,0
0.0000454,0,0.09,0.6,1.727272727,0.15,0.45,1,0,1,0,0.15,0,0,0.15,0
0.000478,0,0.12,0.6,1.727272727,0.15,0.45,1,0,1,0,0.15,0,0,0.15,0
0.00134,0,0.15,0.6,1.727272727,0.15,0.45,1,0,1,0,0.15,0,0,0.15,0
0.0000391,0,0.06,0.65,1,0.15,0.5,1,0,1,0.05,0.1,0,0,0.1,0
0.00029,0,0.09,0.65,1,0.15,0.5,1,0,1,0.05,0.1,0,0,0.1,0
0.000663,0,0.12,0.65,1,0.15,0.5,1,0,1,0.05,0.1,0,0,0.1,0
0.0000341,0,0.06,0.65,1.272727273,0.15,0.5,1,0,1,0.05,0.1,0,0,0.1,0
0.000383,0,0.09,0.65,1.272727273,0.15,0.5,1,0,1,0.05,0.1,0,0,0.1,0
0.000967,0,0.12,0.65,1.272727273,0.15,0.5,1,0,1,0.05,0.1,0,0,0.1,0
0.0000319,0,0.06,0.65,1.727272727,0.15,0.5,1,0,1,0.05,0.1,0,0,0.1,0
0.0006,0,0.09,0.65,1.727272727,0.15,0.5,1,0,1,0.05,0.1,0,0,0.1,0
0.000985,0,0.12,0.65,1.727272727,0.15,0.5,1,0,1,0.05,0.1,0,0,0.1,0
0.00287,0,0.15,0.65,1.727272727,0.15,0.5,1,0,1,0.05,0.1,0,0,0.1,0
0.00000161,0,0.06,0.55,1,0.15,0.4,1,0,0.577350269,-0.05,0.2,0,0,0.2,0
0.0000164,0,0.09,0.55,1,0.15,0.4,1,0,0.577350269,-0.05,0.2,0,0,0.2,0
0.0000293,0,0.12,0.55,1,0.15,0.4,1,0,0.577350269,-0.05,0.2,0,0,0.2,0
0.000000443,0,0.06,0.55,1.272727273,0.15,0.4,1,0,0.577350269,-0.05,0.2,0,0,0.2,0
0.00000223,0,0.09,0.55,1.272727273,0.15,0.4,1,0,0.577350269,-0.05,0.2,0,0,0.2,0
0.0000509,0,0.12,0.55,1.272727273,0.15,0.4,1,0,0.577350269,-0.05,0.2,0,0,0.2,0
0.000000265,0,0.06,0.55,1.727272727,0.15,0.4,1,0,0.577350269,-0.05,0.2,0,0,0.2,0
0.00000364,0,0.09,0.55,1.727272727,0.15,0.4,1,0,0.577350269,-0.05,0.2,0,0,0.2,0
0.0000702,0,0.12,0.55,1.727272727,0.15,0.4,1,0,0.577350269,-0.05,0.2,0,0,0.2,0
0.000773,0,0.15,0.55,1.727272727,0.15,0.4,1,0,0.577350269,-0.05,0.2,0,0,0.2,0
0.000000143,0,0.06,0.6,1,0.15,0.45,1,0,0.577350269,0,0.15,0,0,0.15,0
0.0000323,0,0.09,0.6,1,0.15,0.45,1,0,0.577350269,0,0.15,0,0,0.15,0
0.000113,0,0.12,0.6,1,0.15,0.45,1,0,0.577350269,0,0.15,0,0,0.15,0
0.000000279,0,0.06,0.6,1.272727273,0.15,0.45,1,0,0.577350269,0,0.15,0,0,0.15,0
0.0000145,0,0.09,0.6,1.272727273,0.15,0.45,1,0,0.577350269,0,0.15,0,0,0.15,0
0.000157,0,0.12,0.6,1.272727273,0.15,0.45,1,0,0.577350269,0,0.15,0,0,0.15,0
0.000000446,0,0.06,0.6,1.727272727,0.15,0.45,1,0,0.577350269,0,0.15,0,0,0.15,0
0.0000221,0,0.09,0.6,1.727272727,0.15,0.45,1,0,0.577350269,0,0.15,0,0,0.15,0
0.000676,0,0.12,0.6,1.727272727,0.15,0.45,1,0,0.577350269,0,0.15,0,0,0.15,0
0.00108,0,0.15,0.6,1.727272727,0.15,0.45,1,0,0.577350269,0,0.15,0,0,0.15,0
0.0000146,0,0.06,0.65,1,0.15,0.5,1,0,0.577350269,0.05,0.1,0,0,0.1,0
0.000191,0,0.09,0.65,1,0.15,0.5,1,0,0.577350269,0.05,0.1,0,0,0.1,0
0.000494,0,0.12,0.65,1,0.15,0.5,1,0,0.577350269,0.05,0.1,0,0,0.1,0
0.00000237,0,0.06,0.65,1.272727273,0.15,0.5,1,0,0.577350269,0.05,0.1,0,0,0.1,0
0.000183,0,0.09,0.65,1.272727273,0.15,0.5,1,0,0.577350269,0.05,0.1,0,0,0.1,0
0.000628,0,0.12,0.65,1.272727273,0.15,0.5,1,0,0.577350269,0.05,0.1,0,0,0.1,0
0.00000597,0,0.06,0.65,1.727272727,0.15,0.5,1,0,0.577350269,0.05,0.1,0,0,0.1,0
0.000193,0,0.09,0.65,1.727272727,0.15,0.5,1,0,0.577350269,0.05,0.1,0,0,0.1,0
0.000663,0,0.12,0.65,1.727272727,0.15,0.5,1,0,0.577350269,0.05,0.1,0,0,0.1,0
0.00215,0,0.15,0.65,1.727272727,0.15,0.5,1,0,0.577350269,0.05,0.1,0,0,0.1,0
0.000000535,0,0.06,0.55,1,0.15,0.4,1,0,6.13E-17,0,0.2,0,0,0.2,0
0.000004,0,0.09,0.55,1,0.15,0.4,1,0,6.13E-17,0,0.2,0,0,0.2,0
0.0000275,0,0.12,0.55,1,0.15,0.4,1,0,6.13E-17,0,0.2,0,0,0.2,0
0.00000456,0,0.09,0.55,1.272727273,0.15,0.4,1,0,6.13E-17,0,0.2,0,0,0.2,0
0.0000401,0,0.12,0.55,1.272727273,0.15,0.4,1,0,6.13E-17,0,0.2,0,0,0.2,0
0.000000181,0,0.06,0.55,1.727272727,0.15,0.4,1,0,6.13E-17,0,0.2,0,0,0.2,0
0.00000219,0,0.09,0.55,1.727272727,0.15,0.4,1,0,6.13E-17,0,0.2,0,0,0.2,0
0.0000016,0,0.09,0.55,1.727272727,0.15,0.4,1,0,6.13E-17,0,0.2,0,0,0.2,0
0.0000454,0,0.12,0.55,1.727272727,0.15,0.4,1,0,6.13E-17,0,0.2,0,0,0.2,0
0.0000454,0,0.12,0.55,1.727272727,0.15,0.4,1,0,6.13E-17,0,0.2,0,0,0.2,0
0.000186,0,0.15,0.55,1.727272727,0.15,0.4,1,0,6.13E-17,0,0.2,0,0,0.2,0
0.000000163,0,0.06,0.6,1,0.15,0.45,1,0,6.13E-17,0,0.15,0,0,0.15,0
0.0000251,0,0.09,0.6,1,0.15,0.45,1,0,6.13E-17,0,0.15,0,0,0.15,0
0.0000231,0,0.09,0.6,1,0.15,0.45,1,0,6.13E-17,0,0.15,0,0,0.15,0
0.0000883,0,0.12,0.6,1,0.15,0.45,1,0,6.13E-17,0,0.15,0,0,0.15,0
0.0000614,0,0.12,0.6,1,0.15,0.45,1,0,6.13E-17,0,0.15,0,0,0.15,0
0.000000392,0,0.06,0.6,1.272727273,0.15,0.45,1,0,6.13E-17,0,0.15,0,0,0.15,0
0.00000849,0,0.09,0.6,1.272727273,0.15,0.45,1,0,6.13E-17,0,0.15,0,0,0.15,0
0.00000935,0,0.09,0.6,1.272727273,0.15,0.45,1,0,6.13E-17,0,0.15,0,0,0.15,0
0.000117,0,0.12,0.6,1.272727273,0.15,0.45,1,0,6.13E-17,0,0.15,0,0,0.15,0
0.00011,0,0.12,0.6,1.272727273,0.15,0.45,1,0,6.13E-17,0,0.15,0,0,0.15,0
0.00000038,0,0.06,0.6,1.727272727,0.15,0.45,1,0,6.13E-17,0,0.15,0,0,0.15,0
0.00000797,0,0.09,0.6,1.727272727,0.15,0.45,1,0,6.13E-17,0,0.15,0,0,0.15,0
0.00000764,0,0.09,0.6,1.727272727,0.15,0.45,1,0,6.13E-17,0,0.15,0,0,0.15,0
0.000118,0,0.12,0.6,1.727272727,0.15,0.45,1,0,6.13E-17,0,0.15,0,0,0.15,0
0.000127,0,0.12,0.6,1.727272727,0.15,0.45,1,0,6.13E-17,0,0.15,0,0,0.15,0
0.000303,0,0.15,0.6,1.727272727,0.15,0.45,1,0,6.13E-17,0,0.15,0,0,0.15,0
0.00000503,0,0.06,0.65,1,0.15,0.5,1,0,6.13E-17,0,0.1,0,0,0.1,0
0.0000208,0,0.09,0.65,1,0.15,0.5,1,0,6.13E-17,0,0.1,0,0,0.1,0
0.000268,0,0.12,0.65,1,0.15,0.5,1,0,6.13E-17,0,0.1,0,0,0.1,0
0.00000131,0,0.06,0.65,1.272727273,0.15,0.5,1,0,6.13E-17,0,0.1,0,0,0.1,0
0.000111,0,0.09,0.65,1.272727273,0.15,0.5,1,0,6.13E-17,0,0.1,0,0,0.1,0
0.000378,0,0.12,0.65,1.272727273,0.15,0.5,1,0,6.13E-17,0,0.1,0,0,0.1,0
0.0000031,0,0.06,0.65,1.727272727,0.15,0.5,1,0,6.13E-17,0,0.1,0,0,0.1,0
0.000114,0,0.09,0.65,1.727272727,0.15,0.5,1,0,6.13E-17,0,0.1,0,0,0.1,0
0.000108,0,0.09,0.65,1.727272727,0.15,0.5,1,0,6.13E-17,0,0.1,0,0,0.1,0
0.000682,0,0.12,0.65,1.727272727,0.15,0.5,1,0,6.13E-17,0,0.1,0,0,0.1,0
0.000465,0,0.12,0.65,1.727272727,0.15,0.5,1,0,6.13E-17,0,0.1,0,0,0.1,0
0.00135,0,0.15,0.65,1.727272727,0.15,0.5,1,0,6.13E-17,0,0.1,0,0,0.1,0
0.000000385,0,0.06,0.55,1,0.15,0.4,1,0,-0.577350269,-0.05,0.2,0,0,0.2,0
0.000000196,0,0.09,0.55,1,0.15,0.4,1,0,-0.577350269,-0.05,0.2,0,0,0.2,0
0.000000234,0,0.12,0.55,1,0.15,0.4,1,0,-0.577350269,-0.05,0.2,0,0,0.2,0
0.000000405,0,0.06,0.55,1.272727273,0.15,0.4,1,0,-0.577350269,-0.05,0.2,0,0,0.2,0
0.00000119,0,0.09,0.55,1.272727273,0.15,0.4,1,0,-0.577350269,-0.05,0.2,0,0,0.2,0
0.00000123,0,0.12,0.55,1.272727273,0.15,0.4,1,0,-0.577350269,-0.05,0.2,0,0,0.2,0
0.000000347,0,0.06,0.55,1.727272727,0.15,0.4,1,0,-0.577350269,-0.05,0.2,0,0,0.2,0
0.00000022,0,0.09,0.55,1.727272727,0.15,0.4,1,0,-0.577350269,-0.05,0.2,0,0,0.2,0
0.00000236,0,0.12,0.55,1.727272727,0.15,0.4,1,0,-0.577350269,-0.05,0.2,0,0,0.2,0
0.000174,0,0.15,0.55,1.727272727,0.15,0.4,1,0,-0.577350269,-0.05,0.2,0,0,0.2,0
0.000000309,0,0.06,0.6,1,0.15,0.45,1,0,-0.577350269,0,0.15,0,0,0.15,0
0.00000106,0,0.09,0.6,1,0.15,0.45,1,0,-0.577350269,0,0.15,0,0,0.15,0
0.00000109,0,0.12,0.6,1,0.15,0.45,1,0,-0.577350269,0,0.15,0,0,0.15,0
0.000000161,0,0.06,0.6,1.272727273,0.15,0.45,1,0,-0.577350269,0,0.15,0,0,0.15,0
0.000000758,0,0.09,0.6,1.272727273,0.15,0.45,1,0,-0.577350269,0,0.15,0,0,0.15,0
0.0000166,0,0.12,0.6,1.272727273,0.15,0.45,1,0,-0.577350269,0,0.15,0,0,0.15,0
0.0000029,0,0.06,0.6,1.727272727,0.15,0.45,1,0,-0.577350269,0,0.15,0,0,0.15,0
0.00000948,0,0.09,0.6,1.727272727,0.15,0.45,1,0,-0.577350269,0,0.15,0,0,0.15,0
0.0000717,0,0.12,0.6,1.727272727,0.15,0.45,1,0,-0.577350269,0,0.15,0,0,0.15,0
0.000628,0,0.15,0.6,1.727272727,0.15,0.45,1,0,-0.577350269,0,0.15,0,0,0.15,0
0.000000338,0,0.06,0.65,1,0.15,0.5,1,0,-0.577350269,0.05,0.1,0,0,0.1,0
0.0000277,0,0.09,0.65,1,0.15,0.5,1,0,-0.577350269,0.05,0.1,0,0,0.1,0
0.00011,0,0.12,0.65,1,0.15,0.5,1,0,-0.577350269,0.05,0.1,0,0,0.1,0
0.000000461,0,0.06,0.65,1.272727273,0.15,0.5,1,0,-0.577350269,0.05,0.1,0,0,0.1,0
0.0000467,0,0.09,0.65,1.272727273,0.15,0.5,1,0,-0.577350269,0.05,0.1,0,0,0.1,0
0.000244,0,0.12,0.65,1.272727273,0.15,0.5,1,0,-0.577350269,0.05,0.1,0,0,0.1,0
0.00000078,0,0.06,0.65,1.727272727,0.15,0.5,1,0,-0.577350269,0.05,0.1,0,0,0.1,0
0.0000835,0,0.09,0.65,1.727272727,0.15,0.5,1,0,-0.577350269,0.05,0.1,0,0,0.1,0
0.000513,0,0.12,0.65,1.727272727,0.15,0.5,1,0,-0.577350269,0.05,0.1,0,0,0.1,0
0.00164,0,0.15,0.65,1.727272727,0.15,0.5,1,0,-0.577350269,0.05,0.1,0,0,0.1,0
0.00000025,0,0.06,0.55,1,0.15,0.4,1,0,-1,-0.05,0.2,0,0,0.2,0
0.000000476,0,0.09,0.55,1,0.15,0.4,1,0,-1,-0.05,0.2,0,0,0.2,0
0.000000481,0,0.12,0.55,1,0.15,0.4,1,0,-1,-0.05,0.2,0,0,0.2,0
0.00000034,0,0.06,0.55,1.272727273,0.15,0.4,1,0,-1,-0.05,0.2,0,0,0.2,0
0.000000413,0,0.09,0.55,1.272727273,0.15,0.4,1,0,-1,-0.05,0.2,0,0,0.2,0
0.000000397,0,0.12,0.55,1.272727273,0.15,0.4,1,0,-1,-0.05,0.2,0,0,0.2,0
0.000000399,0,0.06,0.55,1.727272727,0.15,0.4,1,0,-1,-0.05,0.2,0,0,0.2,0
0.00000044,0,0.09,0.55,1.727272727,0.15,0.4,1,0,-1,-0.05,0.2,0,0,0.2,0
0.00000211,0,0.12,0.55,1.727272727,0.15,0.4,1,0,-1,-0.05,0.2,0,0,0.2,0
0.0000134,0,0.15,0.55,1.727272727,0.15,0.4,1,0,-1,-0.05,0.2,0,0,0.2,0
0.000000164,0,0.06,0.6,1,0.15,0.45,1,0,-1,0,0.15,0,0,0.15,0
0.000000508,0,0.09,0.6,1,0.15,0.45,1,0,-1,0,0.15,0,0,0.15,0
0.00000117,0,0.12,0.6,1,0.15,0.45,1,0,-1,0,0.15,0,0,0.15,0
0.000000249,0,0.06,0.6,1.272727273,0.15,0.45,1,0,-1,0,0.15,0,0,0.15,0
0.000000422,0,0.09,0.6,1.272727273,0.15,0.45,1,0,-1,0,0.15,0,0,0.15,0
0.00000635,0,0.12,0.6,1.272727273,0.15,0.45,1,0,-1,0,0.15,0,0,0.15,0
0.000000267,0,0.06,0.6,1.727272727,0.15,0.45,1,0,-1,0,0.15,0,0,0.15,0
0.000000418,0,0.09,0.6,1.727272727,0.15,0.45,1,0,-1,0,0.15,0,0,0.15,0
0.0000295,0,0.12,0.6,1.727272727,0.15,0.45,1,0,-1,0,0.15,0,0,0.15,0
0.00046,0,0.15,0.6,1.727272727,0.15,0.45,1,0,-1,0,0.15,0,0,0.15,0
0.000000181,0,0.06,0.65,1,0.15,0.5,1,0,-1,0.05,0.1,0,0,0.1,0
0.0000184,0,0.09,0.65,1,0.15,0.5,1,0,-1,0.05,0.1,0,0,0.1,0
0.0000543,0,0.12,0.65,1,0.15,0.5,1,0,-1,0.05,0.1,0,0,0.1,0
0.000000299,0,0.06,0.65,1.272727273,0.15,0.5,1,0,-1,0.05,0.1,0,0,0.1,0
0.000028,0,0.09,0.65,1.272727273,0.15,0.5,1,0,-1,0.05,0.1,0,0,0.1,0
0.000178,0,0.12,0.65,1.272727273,0.15,0.5,1,0,-1,0.05,0.1,0,0,0.1,0
0.0000017,0,0.06,0.65,1.727272727,0.15,0.5,1,0,-1,0.05,0.1,0,0,0.1,0
0.0000686,0,0.09,0.65,1.727272727,0.15,0.5,1,0,-1,0.05,0.1,0,0,0.1,0
0.00038,0,0.12,0.65,1.727272727,0.15,0.5,1,0,-1,0.05,0.1,0,0,0.1,0
0.000807,0,0.15,0.65,1.727272727,0.15,0.5,1,0,-1,0.05,0.1,0,0,0.1,0
0.000000134,0,0.06,0.55,1,0.15,0.4,1,0,-1.732050808,-0.05,0.2,0,0,0.2,0
0.000000318,0,0.09,0.55,1,0.15,0.4,1,0,-1.732050808,-0.05,0.2,0,0,0.2,0
0.000000177,0,0.12,0.55,1,0.15,0.4,1,0,-1.732050808,-0.05,0.2,0,0,0.2,0
0.000000271,0,0.06,0.55,1.272727273,0.15,0.4,1,0,-1.732050808,-0.05,0.2,0,0,0.2,0
0.000000257,0,0.09,0.55,1.272727273,0.15,0.4,1,0,-1.732050808,-0.05,0.2,0,0,0.2,0
